"","timestamp","position_lat","position_long","distance","enhanced_speed","enhanced_altitude","heart_rate"
"591",2022-05-22 22:26:49,-37.8715687058866,145.094880284742,8971.04,28.35,59,110
"592",2022-05-22 22:26:52,-37.8717016428709,145.094690769911,8993.3,28.1484,58.8,111
"593",2022-05-22 22:26:55,-37.8718408662826,145.094484155998,9017.15,28.1484,58.8,113
"594",2022-05-22 22:26:57,-37.8719328157604,145.0943454355,9033.04,28.2492,58.8,116
"595",2022-05-22 22:27:00,-37.8720536828041,145.094111245126,9057.62,28.3824,58.6,118
"596",2022-05-22 22:27:01,-37.8720743861049,145.094021139666,9065.79,28.3824,58.6,118
"597",2022-05-22 22:27:02,-37.8720741346478,145.093933297321,9073.51,28.3824,58.6,120
"598",2022-05-22 22:27:04,-37.8720523416996,145.093769598752,9088.11,25.7652,58.4,120
"599",2022-05-22 22:27:05,-37.8720284532756,145.093682678416,9096.18,25.7652,58.2,118
"600",2022-05-22 22:27:07,-37.8719821851701,145.093509927392,9111.89,27.7776,58.2,118
"601",2022-05-22 22:27:08,-37.8719731327146,145.093426695094,9118.99,27.342,58,120
"602",2022-05-22 22:27:09,-37.8719833586365,145.093345139176,9126.15,27.7776,58,120
"603",2022-05-22 22:27:11,-37.8720359969884,145.093171130866,9142.52,27.3096,58,123
"604",2022-05-22 22:27:12,-37.8720550239086,145.093086054549,9150.29,27.1404,58,124
"605",2022-05-22 22:27:15,-37.8720911499113,145.092838536948,9172.43,27.3096,58,126
"606",2022-05-22 22:27:17,-37.872127359733,145.092679448426,9186.88,26.5356,57.8,126
"607",2022-05-22 22:27:20,-37.8722238354385,145.092486580834,9206.84,23.85,57.6,127
"608",2022-05-22 22:27:21,-37.8722392581403,145.092423129827,9212.67,23.85,57.8,126
"609",2022-05-22 22:27:22,-37.8722163755447,145.092367222533,9218.14,24.8904,57.8,126
"610",2022-05-22 22:27:23,-37.8721758909523,145.092320032418,9224.26,19.7856,58,126
"611",2022-05-22 22:27:24,-37.8721260186285,145.092288265005,9230.43,19.7856,58.4,125
"612",2022-05-22 22:27:26,-37.8720069956034,145.092273345217,9243.7,18.81,58.8,126
"613",2022-05-22 22:27:28,-37.8718942590058,145.092268567532,9256.22,20.7252,59.4,125
"614",2022-05-22 22:27:32,-37.8716925065964,145.09227745235,9278.6,18.81,59.6,128
"615",2022-05-22 22:27:34,-37.8716442268342,145.092379460111,9288.89,18.81,59.4,125
"616",2022-05-22 22:27:37,-37.8716789279133,145.092560760677,9305.18,17.7012,58.2,125
"617",2022-05-22 22:27:38,-37.8716936800629,145.092583307996,9307.65,11.9592,57.8,124
"618",2022-05-22 22:27:40,-37.8716975357383,145.092568723485,9310.37,7.1208,57.4,125
"619",2022-05-22 22:27:41,-37.8717003017664,145.092521281913,9314.55,8.4636,57.4,123
"620",2022-05-22 22:27:43,-37.871709857136,145.092383986339,9326.64,20.322,57,122
"621",2022-05-22 22:27:44,-37.8717130422592,145.092294551432,9334.43,20.322,57,121
"622",2022-05-22 22:27:46,-37.8717033192515,145.092135965824,9348.16,18.0396,56.6,121
"623",2022-05-22 22:27:48,-37.8717461507767,145.091894567013,9368.94,26.1,56.4,121
"624",2022-05-22 22:27:50,-37.8717353381217,145.09172684513,9383.4,25.4268,56.6,121
"625",2022-05-22 22:27:51,-37.87168873474,145.091655263677,9391.5,21.2616,56.8,121
"626",2022-05-22 22:27:52,-37.8716509323567,145.091605894268,9397.52,20.9592,57.2,121
"627",2022-05-22 22:27:54,-37.8716175723821,145.091506903991,9406.97,20.9592,57.8,121
"628",2022-05-22 22:27:55,-37.8716105315834,145.091446470469,9412.34,20.052,58.2,122
"629",2022-05-22 22:27:56,-37.871614554897,145.091388132423,9417.49,20.052,58.4,122
"630",2022-05-22 22:27:58,-37.8716671094298,145.091272043064,9429.29,17.2332,59,121
"631",2022-05-22 22:28:00,-37.8717353381217,145.091192247346,9439.6,18.7776,59.6,121
"632",2022-05-22 22:28:02,-37.8717980347574,145.09110105224,9450.21,18.7776,60.4,120
"633",2022-05-22 22:28:03,-37.8718312270939,145.091035086662,9457.09,18.7776,60.6,121
"634",2022-05-22 22:28:05,-37.871878920123,145.090920757502,9468.43,22.104,60.6,121
"635",2022-05-22 22:28:07,-37.8719194885343,145.090739540756,9484.97,26.37,60.4,120
"636",2022-05-22 22:28:10,-37.8719277866185,145.090473163873,9508.43,27.9468,60,121
"637",2022-05-22 22:28:11,-37.8719194047153,145.090402923524,9514.68,28.1484,59.8,122
"638",2022-05-22 22:28:13,-37.8718837816268,145.090230759233,9530.33,27.576,59.4,122
"639",2022-05-22 22:28:14,-37.8718562889844,145.090149119496,9538.14,27.9468,59.2,122
"640",2022-05-22 22:28:16,-37.8717872221023,145.089992377907,9553.92,28.1808,59,121
"641",2022-05-22 22:28:23,-37.8715092781931,145.089487703517,9608,28.1808,58.8,123
"642",2022-05-22 22:28:28,-37.8713168296963,145.0891775731,9642.73,23.8824,59,120
"643",2022-05-22 22:28:29,-37.8712776862085,145.089119235054,9649.43,23.4468,59.6,119
"644",2022-05-22 22:28:31,-37.8712165821344,145.088992752135,9662.44,21.9348,60.6,121
"645",2022-05-22 22:28:34,-37.8711581602693,145.088822180405,9678.75,19.8864,61.6,122
"646",2022-05-22 22:28:35,-37.8711448330432,145.088759567589,9684.45,19.9872,62.2,128
"647",2022-05-22 22:28:36,-37.8711343556643,145.08869276382,9690.44,21.564,62.4,131
"648",2022-05-22 22:28:37,-37.8711171727628,145.088627468795,9696.45,21.8016,62.6,134
"649",2022-05-22 22:28:39,-37.8710538055748,145.088494950905,9710.07,21.8016,62.6,138
"650",2022-05-22 22:28:40,-37.8710107225925,145.088433343917,9717.28,24.9588,62.8,139
"651",2022-05-22 22:28:41,-37.8709596768022,145.088380789384,9724.58,24.9588,63,140
"652",2022-05-22 22:28:43,-37.8708555735648,145.088285738602,9738.86,23.4792,63.2,144
"653",2022-05-22 22:28:46,-37.8707338683307,145.08811458014,9759.06,24.354,63.4,144
"654",2022-05-22 22:28:47,-37.8707020170987,145.088048698381,9765.79,24.354,63.4,145
"655",2022-05-22 22:28:48,-37.8706788830459,145.08797778748,9772.52,24.6204,63.2,144
"656",2022-05-22 22:28:50,-37.8706544078887,145.087821381167,9786.57,24.7572,63,146
"657",2022-05-22 22:28:52,-37.8706492949277,145.08765231818,9801.46,24.7572,62.8,144
"658",2022-05-22 22:28:53,-37.8706516418606,145.087568750605,9808.79,24.7572,62.8,145
"659",2022-05-22 22:28:55,-37.8706808108836,145.087407147512,9823.39,25.326,63,145
"660",2022-05-22 22:28:56,-37.8707047831267,145.087331794202,9830.53,25.9308,63,146
"661",2022-05-22 22:29:02,-37.8708636201918,145.086871795356,9874.69,26.1,63,145
"662",2022-05-22 22:29:09,-37.8710851538926,145.086287492886,9931.65,28.584,62.2,145
"663",2022-05-22 22:29:11,-37.8711295779794,145.08611407131,9947.65,28.584,62,144
"664",2022-05-22 22:29:13,-37.8711781930178,145.085945762694,9963.3,28.584,62,144
"665",2022-05-22 22:29:14,-37.8711895924062,145.085863200948,9970.66,28.4832,62,141
"666",2022-05-22 22:29:15,-37.8712006565183,145.085783740506,9977.76,28.3824,62.6,144
"667",2022-05-22 22:29:18,-37.8712196834385,145.085543263704,9999.04,26.7048,63,146
"668",2022-05-22 22:29:19,-37.8712197672576,145.085463467985,10006.06,26.1,63,145
"669",2022-05-22 22:29:20,-37.8712223656476,145.085385851562,10012.89,26.0676,63.2,143
"670",2022-05-22 22:29:26,-37.871234016493,145.084886793047,10056.85,26.1,63.6,146
"671",2022-05-22 22:29:28,-37.8712326753885,145.084710186347,10072.38,26.6364,63.4,143
"672",2022-05-22 22:29:30,-37.8712247125804,145.084533076733,10087.99,27.2772,63.4,143
"673",2022-05-22 22:29:38,-37.8711460065097,145.083836121485,10149.98,27.9792,63.6,144
"674",2022-05-22 22:29:39,-37.8711448330432,145.083754565567,10157.13,27.9792,63.6,140
"675",2022-05-22 22:29:41,-37.8711803723127,145.083596482873,10171.62,27.2772,63.6,134
"676",2022-05-22 22:29:43,-37.8712486010045,145.083450302482,10186.56,26.4708,63.4,134
"677",2022-05-22 22:29:44,-37.8712926898152,145.083384336904,10194.15,26.4708,63.2,128
"678",2022-05-22 22:29:45,-37.8713391255587,145.083317365497,10201.98,26.4708,63,126
"679",2022-05-22 22:29:47,-37.8714330028743,145.083170933649,10218.54,29.5272,62.4,123
"680",2022-05-22 22:29:49,-37.8715187497437,145.0830037985,10236.05,31.9428,61.8,121
"681",2022-05-22 22:29:50,-37.8715550433844,145.082914195955,10244.88,32.3136,61.6,120
"682",2022-05-22 22:29:52,-37.8715907502919,145.082716299221,10262.74,32.5836,61.4,119
"683",2022-05-22 22:29:55,-37.871606759727,145.082416981459,10289.15,31.878,61,118
"684",2022-05-22 22:29:57,-37.8716273792088,145.082220258191,10306.6,31.878,60.6,117
"685",2022-05-22 22:29:59,-37.8716334141791,145.082035772502,10322.86,30.9024,60.4,116
"686",2022-05-22 22:30:01,-37.8716346714646,145.081855813041,10338.65,30.7368,60.6,116
"687",2022-05-22 22:30:02,-37.871625283733,145.081768138334,10346.41,30.1644,60.6,116
"688",2022-05-22 22:30:03,-37.8716061729938,145.081682726741,10354.2,29.7288,60.6,115
"689",2022-05-22 22:30:06,-37.8715295623988,145.08146203123,10375.39,25.1604,60.6,114
"690",2022-05-22 22:30:12,-37.8714332543314,145.080974539742,10419.59,26.4708,60.4,113
"691",2022-05-22 22:30:21,-37.871286906302,145.080267777666,10483.87,25.866,59.6,111
"692",2022-05-22 22:30:22,-37.8712703939527,145.080191502348,10490.82,25.7652,59.6,111
"693",2022-05-22 22:30:27,-37.8712101280689,145.079799564555,10525.92,25.362,58.8,109
"694",2022-05-22 22:30:29,-37.871189173311,145.07963469252,10540.6,25.5276,58.6,108
"695",2022-05-22 22:30:31,-37.8711755108088,145.07948147133,10554.16,24.6888,57.8,107
"696",2022-05-22 22:30:32,-37.8711799532175,145.079416595399,10559.88,22.4064,57.2,107
"697",2022-05-22 22:30:33,-37.8711984772235,145.079365130514,10564.82,19.2816,56.8,107
"698",2022-05-22 22:30:35,-37.8712955396622,145.07932221517,10576.43,19.1448,56.2,107
"699",2022-05-22 22:30:38,-37.8715176600963,145.079293968156,10601.15,28.4832,55.6,106
"700",2022-05-22 22:30:41,-37.871757298708,145.079262368381,10627.84,31.2408,55,104
"701",2022-05-22 22:30:45,-37.8721038904041,145.079213753343,10666.54,33.354,54.4,102
"702",2022-05-22 22:30:48,-37.8723658248782,145.079158181325,10696.03,32.5152,54,101
"703",2022-05-22 22:30:49,-37.8724385797977,145.079114763066,10704.93,32.5152,54,101
"704",2022-05-22 22:30:50,-37.8725042939186,145.079056676477,10713.79,32.5152,53.8,101
"705",2022-05-22 22:30:53,-37.8726906236261,145.07884603925,10741.55,32.382,53.8,101
"706",2022-05-22 22:30:56,-37.8728675656021,145.078630289063,10768.82,32.2128,53.6,103
"707",2022-05-22 22:30:59,-37.8730301745236,145.078431135044,10793.96,30.9708,53.4,102
"708",2022-05-22 22:31:00,-37.8730812203139,145.078365420923,10802.05,30.9708,53.2,103
"709",2022-05-22 22:31:04,-37.8732950426638,145.078093176708,10835.79,30.2652,53.2,102
"710",2022-05-22 22:31:06,-37.8733969666064,145.07796401158,10851.79,29.2896,53.2,99
"711",2022-05-22 22:31:08,-37.8734238725156,145.077795032412,10867.05,29.1888,53.2,98
"712",2022-05-22 22:31:10,-37.8733846452087,145.077619180083,10883.07,28.5516,53.2,98
"713",2022-05-22 22:31:11,-37.8733765985817,145.077531505376,10890.81,28.5516,53.2,98
"714",2022-05-22 22:31:12,-37.8733828850091,145.077444417402,10898.42,28.4184,53.2,98
"715",2022-05-22 22:31:14,-37.8734321705997,145.077304858714,10911.89,27.342,53,98
"716",2022-05-22 22:31:18,-37.8736229427159,145.077077792957,10940.98,26.1,53.2,98
"717",2022-05-22 22:31:21,-37.873731488362,145.076943766326,10957.81,19.818,54.2,100
"718",2022-05-22 22:31:22,-37.8737641777843,145.076904622838,10962.81,18.7092,54.6,100
"719",2022-05-22 22:31:24,-37.8738299757242,145.076827509329,10972.77,17.9712,55.8,101
"720",2022-05-22 22:31:26,-37.8738908283412,145.076754419133,10982.07,16.6608,57,101
"721",2022-05-22 22:31:28,-37.8739601466805,145.076673869044,10992.53,18.1044,57.8,98
"722",2022-05-22 22:31:29,-37.8739915788174,145.076634725556,10997.43,17.9712,58.2,100
"723",2022-05-22 22:31:32,-37.874080594629,145.076527353376,11011.1,17.0316,59.4,104
"724",2022-05-22 22:31:35,-37.8741899784654,145.076411683112,11026.9,17.1324,60.2,108
"725",2022-05-22 22:31:36,-37.8742236737162,145.076367426664,11032.29,17.298,60.6,106
"726",2022-05-22 22:31:37,-37.8742556087673,145.076325936243,11037.38,17.298,60.8,106
"727",2022-05-22 22:31:39,-37.8743207361549,145.076243206859,11047.59,17.6004,61,108
"728",2022-05-22 22:31:40,-37.8743587899953,145.076201716438,11053.16,17.7696,61.2,108
"729",2022-05-22 22:31:43,-37.8744675032794,145.076063415036,11070.28,18.7776,61.2,109
"730",2022-05-22 22:31:45,-37.8745550941676,145.075955288485,11083.89,22.4064,61.4,110
"731",2022-05-22 22:31:51,-37.8747987560928,145.075660329312,11121.38,21.5316,61.4,109
"732",2022-05-22 22:31:54,-37.8749492950737,145.075511801988,11142.56,22.9104,61,112
"733",2022-05-22 22:31:57,-37.8750885184854,145.075351204723,11163.47,23.2776,60.8,111
"734",2022-05-22 22:32:03,-37.8753732517362,145.074995476753,11207.94,24.822,59.8,112
"735",2022-05-22 22:32:04,-37.8754175920039,145.074933534488,11215.25,25.6644,59.6,112
"736",2022-05-22 22:32:08,-37.875631917268,145.07463991642,11250.39,33.7248,58.4,113
"737",2022-05-22 22:32:10,-37.8756659477949,145.074429614469,11269.37,34.902,57.8,116
"738",2022-05-22 22:32:12,-37.8756252955645,145.074211014435,11289.1,33.7248,57,117
"739",2022-05-22 22:32:14,-37.8755682148039,145.074002137408,11308.52,33.7248,56.4,118
"740",2022-05-22 22:32:15,-37.8755491040647,145.073900381103,11317.69,33.7248,56,119
"741",2022-05-22 22:32:16,-37.8755371179432,145.073802396655,11326.41,32.0112,55.8,118
"742",2022-05-22 22:32:18,-37.8755295742303,145.073618665338,11342.55,29.5272,55.6,117
"743",2022-05-22 22:32:23,-37.8755931090564,145.073169898242,11382.59,28.6524,55.2,116
"744",2022-05-22 22:32:25,-37.8755692206323,145.073011983186,11396.79,27.846,55,117
"745",2022-05-22 22:32:26,-37.8755228687078,145.072947107255,11404.47,27.846,54.6,116
"746",2022-05-22 22:32:30,-37.8753034304827,145.072702690959,11436.94,27.8136,53.6,114
"747",2022-05-22 22:32:31,-37.8752598445863,145.072634965181,11444.55,27.8136,53.6,114
"748",2022-05-22 22:32:33,-37.8752045240253,145.07246891968,11460.42,27.7128,53.4,112
"749",2022-05-22 22:32:35,-37.8751709964126,145.072289295495,11476.65,28.5516,53.2,111
"750",2022-05-22 22:32:37,-37.8751204535365,145.072108833119,11493.49,28.7532,52.4,110
"751",2022-05-22 22:32:40,-37.8750188648701,145.071841618046,11519.55,29.124,51.4,112
"752",2022-05-22 22:32:41,-37.8749936353415,145.071755032986,11527.65,29.124,51.2,112
"753",2022-05-22 22:32:43,-37.8749992512167,145.071566104889,11544.29,29.1888,51,112
"754",2022-05-22 22:32:46,-37.875018613413,145.071287825704,11568.84,29.1888,50.4,111
"755",2022-05-22 22:32:48,-37.8750206250697,145.071117421612,11583.79,26.4024,50,110
"756",2022-05-22 22:32:50,-37.8750734310597,145.070974091068,11597.74,24.7572,49.8,109
"757",2022-05-22 22:32:51,-37.8751171845943,145.070908460766,11605.28,24.7572,49.4,108
"758",2022-05-22 22:32:53,-37.8752015065402,145.070812487975,11617.82,21.7656,48.8,107
"759",2022-05-22 22:32:54,-37.8752517141402,145.070809721947,11623.22,21.7332,48.6,107
"760",2022-05-22 22:32:56,-37.8753471001983,145.070897061378,11636.45,23.5476,48,105
"761",2022-05-22 22:32:57,-37.8753862436861,145.070972330868,11644.37,23.9508,47.8,104
"762",2022-05-22 22:32:59,-37.8754715714604,145.07112630643,11660.87,23.9508,47.6,104
"763",2022-05-22 22:33:01,-37.8755665384233,145.07124138996,11675.44,23.9508,47.4,103
"764",2022-05-22 22:33:02,-37.8756190091372,145.07127433084,11681.87,23.5476,47.4,102
"765",2022-05-22 22:33:03,-37.8756712283939,145.071285478771,11687.62,22.7736,47.4,102
"766",2022-05-22 22:33:04,-37.8757143951952,145.071251280606,11692.99,23.5476,47.4,102
"767",2022-05-22 22:33:06,-37.87572436966,145.071114823222,11705.07,20.7936,47.2,102
"768",2022-05-22 22:33:07,-37.8757034987211,145.071052042767,11710.98,20.2212,47.2,100
"769",2022-05-22 22:33:09,-37.8757159877568,145.070927739143,11722.08,19.4472,46.8,100
"770",2022-05-22 22:33:10,-37.8757608309388,145.070878285915,11728.69,20.7936,46.8,100
"771",2022-05-22 22:33:12,-37.8758690413088,145.070793628693,11742.82,22.4064,46.6,101
"772",2022-05-22 22:33:15,-37.8760319855064,145.070643676445,11765.15,24.9228,46.6,102
"773",2022-05-22 22:33:16,-37.8760709613562,145.070581985638,11772.02,24.9228,46.6,103
"774",2022-05-22 22:33:17,-37.8761014714837,145.070508308709,11779.23,23.58,46.8,99
"775",2022-05-22 22:33:20,-37.8761716280133,145.070288870484,11800.17,23.85,47.2,102
"776",2022-05-22 22:33:23,-37.876292495057,145.070130284876,11819.54,20.7576,48.2,101
"777",2022-05-22 22:33:24,-37.8763259388506,145.070106312633,11823.73,18.81,48.6,102
"778",2022-05-22 22:33:25,-37.8763697762042,145.070103881881,11828.59,17.9388,49.2,102
"779",2022-05-22 22:33:28,-37.8764762263745,145.070111509413,11840.32,14.1768,50.6,104
"780",2022-05-22 22:33:29,-37.8765000309795,145.070092901587,11843.28,11.7576,51,103
"781",2022-05-22 22:33:31,-37.8765132743865,145.070010675117,11850.71,13.806,51.4,106
"782",2022-05-22 22:33:32,-37.876517130062,145.069973627105,11853.97,13.806,51.8,102
"783",2022-05-22 22:33:33,-37.8765296190977,145.069954935461,11855.56,9.8748,52,104
"784",2022-05-22 22:33:34,-37.8765504900366,145.069965496659,11858,9.8748,52.2,103
"785",2022-05-22 22:33:35,-37.8765707742423,145.069999359548,11861.71,12.8988,52.4,106
"786",2022-05-22 22:33:37,-37.876599021256,145.070100193843,11871.09,13.806,52.8,107
"787",2022-05-22 22:33:41,-37.8766687586904,145.070266826078,11887.68,14.2416,54.2,107
"788",2022-05-22 22:33:42,-37.8766931500286,145.070277219638,11890.49,11.3868,54.6,108
"789",2022-05-22 22:33:45,-37.8767766337842,145.070216953754,11901.19,12.564,55.4,112
"790",2022-05-22 22:33:49,-37.8769077267498,145.070117041469,11918.18,13.7376,56.6,111
"791",2022-05-22 22:33:51,-37.8769772127271,145.070079574361,11926.55,13.536,57.2,111
"792",2022-05-22 22:33:56,-37.8771331161261,145.069992989302,11945.13,13.7376,57.2,110
"793",2022-05-22 22:33:58,-37.8772180248052,145.069966418669,11954.88,12.8988,57.2,109
"794",2022-05-22 22:33:59,-37.8772447630763,145.069977985695,11957.8,12.3264,57,109
"795",2022-05-22 22:34:00,-37.877259934321,145.070010256022,11961.08,12.3264,57,110
"796",2022-05-22 22:34:02,-37.8772687353194,145.070115029812,11970.32,14.6448,56.8,109
"797",2022-05-22 22:34:06,-37.8773272410035,145.070349304006,11991.87,18.2412,55.6,109
"798",2022-05-22 22:34:07,-37.877347022295,145.070415772498,11998.12,18.2412,55,107
"799",2022-05-22 22:34:10,-37.8774112276733,145.07053152658,12010.63,14.04,53.2,107
"800",2022-05-22 22:34:12,-37.8774482756853,145.070649376139,12021.79,17.1972,52.4,105
"801",2022-05-22 22:34:13,-37.8774636983871,145.070714587346,12027.78,19.6488,52,105
"802",2022-05-22 22:34:17,-37.8775170911103,145.071021197364,12055.39,25.6284,51.6,105
"803",2022-05-22 22:34:23,-37.8775731660426,145.0715599861,12103.21,25.6644,51.2,106
"804",2022-05-22 22:34:25,-37.8775880858302,145.071724774316,12117.8,27.2088,51,106
"805",2022-05-22 22:34:26,-37.8775942046195,145.071837343276,12127.71,27.3096,50.8,107
"806",2022-05-22 22:34:29,-37.877603508532,145.072097685188,12150.64,27.6768,50.8,107
"807",2022-05-22 22:34:30,-37.8775973059237,145.072193071246,12159.05,27.9468,50.6,107
"808",2022-05-22 22:34:34,-37.8775535523891,145.072575453669,12193.04,28.7532,50,110
"809",2022-05-22 22:34:42,-37.8775217011571,145.073324376717,12259.17,29.088,50,112
"810",2022-05-22 22:34:44,-37.8775375429541,145.073464522138,12271.6,23.7492,50.4,112
"811",2022-05-22 22:34:46,-37.8775301668793,145.073613468558,12284.71,23.7492,51.2,112
"812",2022-05-22 22:34:48,-37.8775090444833,145.073757553473,12297.59,24.5196,51.8,112
"813",2022-05-22 22:34:50,-37.8774787019938,145.073902141303,12310.74,24.2532,51.8,112
"814",2022-05-22 22:34:51,-37.8774805460125,145.074000461027,12319.33,24.3864,51.6,111
"815",2022-05-22 22:34:53,-37.8775078710169,145.074164159596,12334.05,28.3824,51.2,113
"816",2022-05-22 22:34:54,-37.8775201085955,145.074251834303,12341.85,28.3824,51,113
"817",2022-05-22 22:34:57,-37.8775174263865,145.074515696615,12365.08,27.2412,50.8,112
"818",2022-05-22 22:35:03,-37.8774714097381,145.075050042942,12412.46,27.612,50.8,109
"819",2022-05-22 22:35:05,-37.8774503711611,145.075224637985,12428,27.4428,50.4,108
"820",2022-05-22 22:35:13,-37.8773632831872,145.075876666233,12486.17,26.4708,50.6,105
"821",2022-05-22 22:35:16,-37.8773388918489,145.076100546867,12506.03,22.338,51.8,105
"822",2022-05-22 22:35:17,-37.8773267380893,145.076168105006,12512.11,22.0032,52.2,106
"823",2022-05-22 22:35:18,-37.8773168474436,145.076236333698,12518.22,21.8664,52.8,106
"824",2022-05-22 22:35:21,-37.8772961441427,145.0764508266,12537.22,22.6728,53.2,105
"825",2022-05-22 22:35:23,-37.8772874269634,145.076613938436,12551.61,22.6728,53.4,107
"826",2022-05-22 22:35:30,-37.8772552404553,145.077141327783,12598.15,23.2452,53.4,107
"827",2022-05-22 22:35:34,-37.8772411588579,145.077410303056,12621.89,20.7576,54.6,108
"828",2022-05-22 22:35:37,-37.8772267419845,145.077598392963,12638.51,20.7576,55.8,108
"829",2022-05-22 22:35:42,-37.8772355429828,145.07795009762,12669.3,20.826,56.4,110
"830",2022-05-22 22:35:44,-37.8772211261094,145.078088315204,12681.55,21.0276,56.6,110
"831",2022-05-22 22:35:47,-37.8771992493421,145.078299287707,12700.27,21.4632,56.8,109
"832",2022-05-22 22:35:48,-37.8771943040192,145.07837606594,12707.03,21.564,56.6,109
"833",2022-05-22 22:35:49,-37.8771940525621,145.07845569402,12714.01,21.7332,56.6,112
"834",2022-05-22 22:35:51,-37.8771976567805,145.078611681238,12727.72,22.7412,56.6,112
"835",2022-05-22 22:35:52,-37.8771947231144,145.07869114168,12734.71,23.3136,56.6,113
"836",2022-05-22 22:35:54,-37.877175277099,145.078850481659,12748.87,24.0156,56.6,110
"837",2022-05-22 22:35:55,-37.8771506343037,145.078932875767,12756.61,24.1524,56.4,114
"838",2022-05-22 22:35:58,-37.8771138377488,145.079177292064,12778.62,24.5196,56.2,117
"839",2022-05-22 22:35:59,-37.8771244827658,145.079259602353,12785.94,24.7212,56,117
"840",2022-05-22 22:36:03,-37.8772038593888,145.079574175179,12814.98,25.6644,55.8,118
"841",2022-05-22 22:36:04,-37.8772289212793,145.079654054716,12822.54,25.6968,55.6,118
"842",2022-05-22 22:36:05,-37.8772594314069,145.079736616462,12830.54,25.83,55.6,117
"843",2022-05-22 22:36:08,-37.8773688152432,145.07998790592,12855.75,29.1564,54.6,117
"844",2022-05-22 22:36:15,-37.8775931149721,145.080559719354,12911.9,25.6284,54,118
"845",2022-05-22 22:36:17,-37.8776802029461,145.08070288226,12927.75,25.6284,54.4,118
"846",2022-05-22 22:36:19,-37.8777364455163,145.080842189491,12941.48,26.9388,54.6,119
"847",2022-05-22 22:36:22,-37.8778088651597,145.081044528633,12961.08,25.7652,55.4,120
"848",2022-05-22 22:36:24,-37.877904586494,145.081122145057,12973.68,21.9348,55.2,121
"849",2022-05-22 22:36:27,-37.878042049706,145.081263631582,12993.36,23.3784,54.6,121
"850",2022-05-22 22:36:29,-37.8781039081514,145.081381481141,13005.78,21.9348,54.4,123
"851",2022-05-22 22:36:34,-37.878213794902,145.081713488325,13037.41,21.834,54.6,126
"852",2022-05-22 22:36:36,-37.8782574646175,145.081860590726,13051.23,21.834,54.6,127
"853",2022-05-22 22:36:37,-37.8782839514315,145.081934519112,13058.33,21.834,54.8,127
"854",2022-05-22 22:36:41,-37.8783947601914,145.082203410566,13085.01,23.7132,54.8,126
"855",2022-05-22 22:36:45,-37.8785080835223,145.082471547648,13111.75,23.814,54.8,124
"856",2022-05-22 22:36:47,-37.8785828500986,145.082587469369,13124.85,22.5072,54.8,123
"857",2022-05-22 22:36:49,-37.8786646574736,145.082705402747,13138.55,23.112,55.2,124
"858",2022-05-22 22:36:51,-37.8787377476692,145.08279860951,13150.08,20.088,56,124
"859",2022-05-22 22:36:52,-37.8787655755877,145.08283926174,13154.8,17.9388,56.6,123
"860",2022-05-22 22:36:53,-37.8787914756685,145.082880333066,13159.4,15.6852,57.2,123
"861",2022-05-22 22:36:56,-37.8788748756051,145.08299080655,13172.78,15.6852,58.2,124
"862",2022-05-22 22:36:57,-37.8789045475423,145.08302718401,13177.37,15.6852,58.4,124
"863",2022-05-22 22:36:59,-37.8789666574448,145.083116702735,13187.84,16.7292,58.6,125
"864",2022-05-22 22:37:03,-37.8790973313153,145.083372099325,13214.57,22.6404,58.2,126
"865",2022-05-22 22:37:08,-37.8792783804238,145.083751045167,13253.47,26.2008,57.8,127
"866",2022-05-22 22:37:14,-37.8795249760151,145.084230238572,13303.76,27.9792,57.2,130
"867",2022-05-22 22:37:16,-37.8796205297112,145.084392596036,13321.52,27.9792,56.8,130
"868",2022-05-22 22:37:20,-37.8797786124051,145.084698619321,13353.62,27.9792,56,128
"869",2022-05-22 22:37:21,-37.8798071946949,145.084765255451,13360.27,27.576,55.8,127
"870",2022-05-22 22:37:26,-37.8800305724144,145.085133053362,13401.05,26.5716,56.2,125
"871",2022-05-22 22:37:28,-37.8801154810935,145.085245203227,13414.7,26.2008,56.4,122
"872",2022-05-22 22:37:30,-37.880188068375,145.08536263369,13427.8,25.4628,56.6,119
"873",2022-05-22 22:37:32,-37.8802593145519,145.085490625352,13441.54,24.1848,57,120
"874",2022-05-22 22:37:36,-37.880386384204,145.085707549006,13465.26,19.9188,57.8,117
"875",2022-05-22 22:37:37,-37.8804241865873,145.085757337511,13471.32,20.3904,57.8,116
"876",2022-05-22 22:37:38,-37.8804641682655,145.085804946721,13477.43,21.2616,58,118
"877",2022-05-22 22:37:41,-37.8805854544044,145.085937548429,13495.25,21.2616,58.2,116
"878",2022-05-22 22:37:42,-37.880621496588,145.085991276428,13501.44,21.2616,58.4,115
"879",2022-05-22 22:37:47,-37.8807830996811,145.086259581149,13531.07,20.9592,59.2,116
"880",2022-05-22 22:37:50,-37.8808800783008,145.086410036311,13548.13,20.7576,59.6,118
"881",2022-05-22 22:37:51,-37.8809081576765,145.086462842301,13553.72,20.7576,59.6,116
"882",2022-05-22 22:37:54,-37.8809980954975,145.086620841175,13570.83,20.3544,60.2,114
"883",2022-05-22 22:37:56,-37.881068252027,145.086726620793,13582.96,20.6928,61,120
"884",2022-05-22 22:37:57,-37.8811048809439,145.086784120649,13589.45,20.6928,61.2,120
"885",2022-05-22 22:37:58,-37.8811398334801,145.086842542514,13595.89,20.6928,61.2,121
